theta,true-positive,false-alarm,miss-detection,true-negative,p-miss,p-fa
0.528,30,18,4,52,0.117647059,0.257142857
0.529,30,18,4,52,0.117647059,0.257142857
0.53,30,18,4,52,0.117647059,0.257142857
0.531,30,18,4,52,0.117647059,0.257142857
0.532,30,18,4,52,0.117647059,0.257142857
0.533,30,18,4,52,0.117647059,0.257142857
0.534,30,18,4,52,0.117647059,0.257142857
0.535,30,18,4,52,0.117647059,0.257142857
0.536,30,18,4,52,0.117647059,0.257142857
0.537,30,18,4,52,0.117647059,0.257142857
0.538,30,18,4,52,0.117647059,0.257142857
0.539,30,18,4,52,0.117647059,0.257142857
0.54,30,18,4,52,0.117647059,0.257142857
0.541,30,18,4,52,0.117647059,0.257142857
0.542,30,18,4,52,0.117647059,0.257142857
0.543,30,18,4,52,0.117647059,0.257142857
0.544,30,18,4,52,0.117647059,0.257142857
0.545,30,18,4,52,0.117647059,0.257142857
0.546,30,18,4,52,0.117647059,0.257142857
0.547,29,18,5,52,0.147058824,0.257142857
0.548,29,18,5,52,0.147058824,0.257142857
0.549,29,18,5,52,0.147058824,0.257142857
0.55,29,18,5,52,0.147058824,0.257142857
0.551,29,18,5,52,0.147058824,0.257142857
0.552,29,18,5,52,0.147058824,0.257142857
0.553,29,18,5,52,0.147058824,0.257142857
0.554,29,18,5,52,0.147058824,0.257142857
0.555,29,18,5,52,0.147058824,0.257142857
0.556,29,18,5,52,0.147058824,0.257142857
0.557,29,18,5,52,0.147058824,0.257142857
0.558,29,18,5,52,0.147058824,0.257142857
0.559,29,18,5,52,0.147058824,0.257142857
0.56,29,18,5,52,0.147058824,0.257142857
0.561,29,18,5,52,0.147058824,0.257142857
0.562,29,18,5,52,0.147058824,0.257142857
0.563,29,18,5,52,0.147058824,0.257142857
0.564,29,18,5,52,0.147058824,0.257142857
0.565,29,18,5,52,0.147058824,0.257142857
0.566,29,18,5,52,0.147058824,0.257142857
0.567,29,18,5,52,0.147058824,0.257142857
0.568,29,18,5,52,0.147058824,0.257142857
0.569,29,18,5,52,0.147058824,0.257142857
0.57,29,18,5,52,0.147058824,0.257142857
0.571,29,18,5,52,0.147058824,0.257142857
0.572,29,18,5,52,0.147058824,0.257142857
0.573,29,18,5,52,0.147058824,0.257142857
0.574,29,18,5,52,0.147058824,0.257142857
0.575,29,18,5,52,0.147058824,0.257142857
0.576,29,18,5,52,0.147058824,0.257142857
0.577,29,18,5,52,0.147058824,0.257142857
0.578,29,18,5,52,0.147058824,0.257142857
0.579,29,18,5,52,0.147058824,0.257142857
0.58,29,18,5,52,0.147058824,0.257142857
0.581,29,18,5,52,0.147058824,0.257142857
0.582,29,18,5,52,0.147058824,0.257142857
0.583,29,18,5,52,0.147058824,0.257142857
0.584,29,18,5,52,0.147058824,0.257142857
0.585,29,18,5,52,0.147058824,0.257142857
0.586,29,18,5,52,0.147058824,0.257142857
0.587,29,18,5,52,0.147058824,0.257142857
0.588,29,18,5,52,0.147058824,0.257142857
0.589,29,18,5,52,0.147058824,0.257142857
0.59,29,18,5,52,0.147058824,0.257142857
0.591,29,18,5,52,0.147058824,0.257142857
0.592,29,18,5,52,0.147058824,0.257142857
0.593,29,18,5,52,0.147058824,0.257142857
0.594,29,18,5,52,0.147058824,0.257142857
0.595,29,18,5,52,0.147058824,0.257142857
0.596,29,18,5,52,0.147058824,0.257142857
0.597,29,18,5,52,0.147058824,0.257142857
0.598,29,18,5,52,0.147058824,0.257142857
0.599,29,18,5,52,0.147058824,0.257142857
0.6,28,18,6,52,0.176470588,0.257142857
0.601,27,18,7,52,0.205882353,0.257142857
0.602,27,18,7,52,0.205882353,0.257142857
0.603,27,17,7,53,0.205882353,0.242857143
0.604,27,17,7,53,0.205882353,0.242857143
0.605,27,17,7,53,0.205882353,0.242857143
0.606,27,17,7,53,0.205882353,0.242857143
0.607,27,17,7,53,0.205882353,0.242857143
0.608,26,17,8,53,0.235294118,0.242857143
0.609,26,17,8,53,0.235294118,0.242857143
0.61,26,17,8,53,0.235294118,0.242857143
0.611,26,15,8,55,0.235294118,0.214285714
0.612,26,15,8,55,0.235294118,0.214285714
0.613,26,15,8,55,0.235294118,0.214285714
0.614,26,15,8,55,0.235294118,0.214285714
0.615,26,15,8,55,0.235294118,0.214285714
0.616,26,14,8,56,0.235294118,0.2
0.617,26,14,8,56,0.235294118,0.2
0.618,26,14,8,56,0.235294118,0.2
0.619,26,14,8,56,0.235294118,0.2
0.62,26,13,8,57,0.235294118,0.185714286
0.621,26,13,8,57,0.235294118,0.185714286
0.622,26,13,8,57,0.235294118,0.185714286
0.623,26,13,8,57,0.235294118,0.185714286
0.624,26,13,8,57,0.235294118,0.185714286
0.625,26,13,8,57,0.235294118,0.185714286
0.626,26,13,8,57,0.235294118,0.185714286
0.627,26,13,8,57,0.235294118,0.185714286
0.628,26,13,8,57,0.235294118,0.185714286
0.629,26,13,8,57,0.235294118,0.185714286
0.63,26,13,8,57,0.235294118,0.185714286
0.631,26,12,8,58,0.235294118,0.171428571
0.632,26,12,8,58,0.235294118,0.171428571
0.633,26,12,8,58,0.235294118,0.171428571
0.634,26,12,8,58,0.235294118,0.171428571
0.635,26,12,8,58,0.235294118,0.171428571
0.636,26,12,8,58,0.235294118,0.171428571
0.637,25,12,9,58,0.264705882,0.171428571
0.638,25,12,9,58,0.264705882,0.171428571
0.639,24,12,10,58,0.294117647,0.171428571
0.64,24,12,10,58,0.294117647,0.171428571
0.641,24,12,10,58,0.294117647,0.171428571
0.642,24,12,10,58,0.294117647,0.171428571
0.643,24,12,10,58,0.294117647,0.171428571
0.644,24,12,10,58,0.294117647,0.171428571
0.645,24,12,10,58,0.294117647,0.171428571
0.646,24,12,10,58,0.294117647,0.171428571
0.647,24,12,10,58,0.294117647,0.171428571
0.648,24,12,10,58,0.294117647,0.171428571
0.649,24,12,10,58,0.294117647,0.171428571
0.65,24,12,10,58,0.294117647,0.171428571
0.651,24,12,10,58,0.294117647,0.171428571
0.652,24,12,10,58,0.294117647,0.171428571
0.653,24,12,10,58,0.294117647,0.171428571
0.654,24,11,10,59,0.294117647,0.157142857
0.655,24,11,10,59,0.294117647,0.157142857
0.656,24,11,10,59,0.294117647,0.157142857
0.657,24,11,10,59,0.294117647,0.157142857
0.658,24,11,10,59,0.294117647,0.157142857
0.659,24,11,10,59,0.294117647,0.157142857
0.66,23,11,11,59,0.323529412,0.157142857
0.661,23,10,11,60,0.323529412,0.142857143
0.662,23,10,11,60,0.323529412,0.142857143
0.663,23,10,11,60,0.323529412,0.142857143
0.664,23,10,11,60,0.323529412,0.142857143
0.665,23,9,11,61,0.323529412,0.128571429
0.666,23,9,11,61,0.323529412,0.128571429
0.667,23,9,11,61,0.323529412,0.128571429
0.668,23,9,11,61,0.323529412,0.128571429
0.669,23,9,11,61,0.323529412,0.128571429
0.67,23,9,11,61,0.323529412,0.128571429
0.671,23,9,11,61,0.323529412,0.128571429
0.672,23,9,11,61,0.323529412,0.128571429
0.673,23,9,11,61,0.323529412,0.128571429
0.674,23,9,11,61,0.323529412,0.128571429
0.675,23,9,11,61,0.323529412,0.128571429
0.676,23,9,11,61,0.323529412,0.128571429
0.677,23,9,11,61,0.323529412,0.128571429
0.678,23,9,11,61,0.323529412,0.128571429
0.679,23,9,11,61,0.323529412,0.128571429
0.68,23,9,11,61,0.323529412,0.128571429
0.681,23,9,11,61,0.323529412,0.128571429
0.682,23,9,11,61,0.323529412,0.128571429
0.683,23,9,11,61,0.323529412,0.128571429
0.684,23,9,11,61,0.323529412,0.128571429
0.685,23,9,11,61,0.323529412,0.128571429
0.686,23,9,11,61,0.323529412,0.128571429
0.687,23,9,11,61,0.323529412,0.128571429
0.688,23,9,11,61,0.323529412,0.128571429
0.689,23,9,11,61,0.323529412,0.128571429
0.69,23,9,11,61,0.323529412,0.128571429
0.691,23,8,11,62,0.323529412,0.114285714
0.692,23,8,11,62,0.323529412,0.114285714
0.693,23,8,11,62,0.323529412,0.114285714
0.694,23,8,11,62,0.323529412,0.114285714
0.695,23,8,11,62,0.323529412,0.114285714
0.696,23,8,11,62,0.323529412,0.114285714
0.697,23,8,11,62,0.323529412,0.114285714
0.698,22,8,12,62,0.352941176,0.114285714
0.699,22,8,12,62,0.352941176,0.114285714
0.7,22,8,12,62,0.352941176,0.114285714
0.701,22,7,12,63,0.352941176,0.1
0.702,21,7,13,63,0.382352941,0.1
0.703,20,7,14,63,0.411764706,0.1
0.704,20,7,14,63,0.411764706,0.1
0.705,20,7,14,63,0.411764706,0.1
0.706,20,7,14,63,0.411764706,0.1
0.707,20,7,14,63,0.411764706,0.1
0.708,20,7,14,63,0.411764706,0.1
0.709,20,7,14,63,0.411764706,0.1
0.71,20,6,14,64,0.411764706,0.085714286
0.711,20,6,14,64,0.411764706,0.085714286
0.712,20,6,14,64,0.411764706,0.085714286
0.713,20,6,14,64,0.411764706,0.085714286
0.714,20,6,14,64,0.411764706,0.085714286
0.715,20,5,14,65,0.411764706,0.071428571
0.716,20,5,14,65,0.411764706,0.071428571
0.717,20,5,14,65,0.411764706,0.071428571
0.718,20,5,14,65,0.411764706,0.071428571
0.719,20,5,14,65,0.411764706,0.071428571
0.72,20,5,14,65,0.411764706,0.071428571
0.721,20,5,14,65,0.411764706,0.071428571
0.722,20,5,14,65,0.411764706,0.071428571
0.723,20,5,14,65,0.411764706,0.071428571
0.724,19,5,15,65,0.441176471,0.071428571
0.725,19,5,15,65,0.441176471,0.071428571
0.726,18,5,16,65,0.470588235,0.071428571
0.727,18,5,16,65,0.470588235,0.071428571
0.728,18,5,16,65,0.470588235,0.071428571
0.729,18,5,16,65,0.470588235,0.071428571
0.73,18,5,16,65,0.470588235,0.071428571
0.731,18,5,16,65,0.470588235,0.071428571
0.732,18,5,16,65,0.470588235,0.071428571
0.733,18,5,16,65,0.470588235,0.071428571
0.734,18,5,16,65,0.470588235,0.071428571
0.735,18,5,16,65,0.470588235,0.071428571
0.736,18,5,16,65,0.470588235,0.071428571
0.737,18,5,16,65,0.470588235,0.071428571
0.738,18,5,16,65,0.470588235,0.071428571
0.739,18,5,16,65,0.470588235,0.071428571
0.74,17,5,17,65,0.5,0.071428571
0.741,17,5,17,65,0.5,0.071428571
0.742,17,5,17,65,0.5,0.071428571
0.743,16,5,18,65,0.529411765,0.071428571
0.744,15,5,19,65,0.558823529,0.071428571
0.745,15,5,19,65,0.558823529,0.071428571
0.746,15,5,19,65,0.558823529,0.071428571
0.747,13,5,21,65,0.617647059,0.071428571
0.748,13,5,21,65,0.617647059,0.071428571
0.749,13,5,21,65,0.617647059,0.071428571
0.75,13,5,21,65,0.617647059,0.071428571
0.751,13,5,21,65,0.617647059,0.071428571
0.752,13,5,21,65,0.617647059,0.071428571
0.753,13,5,21,65,0.617647059,0.071428571
0.754,13,5,21,65,0.617647059,0.071428571
0.755,13,5,21,65,0.617647059,0.071428571
0.756,13,5,21,65,0.617647059,0.071428571
0.757,13,5,21,65,0.617647059,0.071428571
0.758,13,5,21,65,0.617647059,0.071428571
0.759,13,5,21,65,0.617647059,0.071428571
0.76,13,5,21,65,0.617647059,0.071428571
0.761,13,5,21,65,0.617647059,0.071428571
0.762,13,5,21,65,0.617647059,0.071428571
0.763,13,5,21,65,0.617647059,0.071428571
0.764,13,5,21,65,0.617647059,0.071428571
0.765,13,5,21,65,0.617647059,0.071428571
0.766,13,5,21,65,0.617647059,0.071428571
0.767,13,5,21,65,0.617647059,0.071428571
0.768,13,5,21,65,0.617647059,0.071428571
0.769,13,5,21,65,0.617647059,0.071428571
0.77,13,5,21,65,0.617647059,0.071428571
0.771,13,5,21,65,0.617647059,0.071428571
0.772,13,5,21,65,0.617647059,0.071428571
0.773,13,5,21,65,0.617647059,0.071428571
0.774,13,5,21,65,0.617647059,0.071428571
0.775,13,5,21,65,0.617647059,0.071428571
0.776,13,5,21,65,0.617647059,0.071428571
0.777,13,5,21,65,0.617647059,0.071428571
0.778,13,5,21,65,0.617647059,0.071428571
0.779,13,5,21,65,0.617647059,0.071428571
0.78,13,5,21,65,0.617647059,0.071428571
0.781,13,5,21,65,0.617647059,0.071428571
0.782,13,5,21,65,0.617647059,0.071428571
0.783,13,5,21,65,0.617647059,0.071428571
0.784,12,5,22,65,0.647058824,0.071428571
0.785,12,5,22,65,0.647058824,0.071428571
0.786,12,5,22,65,0.647058824,0.071428571
0.787,12,5,22,65,0.647058824,0.071428571
0.788,11,5,23,65,0.676470588,0.071428571
0.789,11,5,23,65,0.676470588,0.071428571
0.79,11,5,23,65,0.676470588,0.071428571
0.791,11,5,23,65,0.676470588,0.071428571
0.792,11,5,23,65,0.676470588,0.071428571
0.793,10,5,24,65,0.705882353,0.071428571
0.794,10,5,24,65,0.705882353,0.071428571
0.795,10,5,24,65,0.705882353,0.071428571
0.796,10,4,24,66,0.705882353,0.057142857
0.797,9,4,25,66,0.735294118,0.057142857
0.798,9,4,25,66,0.735294118,0.057142857
0.799,9,4,25,66,0.735294118,0.057142857
0.8,8,4,26,66,0.764705882,0.057142857
0.801,8,3,26,67,0.764705882,0.042857143
0.802,8,3,26,67,0.764705882,0.042857143
0.803,7,3,27,67,0.794117647,0.042857143
0.804,7,3,27,67,0.794117647,0.042857143
0.805,7,3,27,67,0.794117647,0.042857143
0.806,7,2,27,68,0.794117647,0.028571429
0.807,7,2,27,68,0.794117647,0.028571429
0.808,7,2,27,68,0.794117647,0.028571429
0.809,7,2,27,68,0.794117647,0.028571429
0.81,7,2,27,68,0.794117647,0.028571429
0.811,7,2,27,68,0.794117647,0.028571429
0.812,7,2,27,68,0.794117647,0.028571429
0.813,6,2,28,68,0.823529412,0.028571429
0.814,6,2,28,68,0.823529412,0.028571429
0.815,6,2,28,68,0.823529412,0.028571429
0.816,6,2,28,68,0.823529412,0.028571429
0.817,6,2,28,68,0.823529412,0.028571429
0.818,6,2,28,68,0.823529412,0.028571429
0.819,6,2,28,68,0.823529412,0.028571429
0.82,6,2,28,68,0.823529412,0.028571429
0.821,6,2,28,68,0.823529412,0.028571429
0.822,6,2,28,68,0.823529412,0.028571429
0.823,6,2,28,68,0.823529412,0.028571429
0.824,5,2,29,68,0.852941176,0.028571429
0.825,5,2,29,68,0.852941176,0.028571429
0.826,4,2,30,68,0.882352941,0.028571429
0.827,3,2,31,68,0.911764706,0.028571429
0.828,3,2,31,68,0.911764706,0.028571429
0.829,3,2,31,68,0.911764706,0.028571429
0.83,3,2,31,68,0.911764706,0.028571429
0.831,3,2,31,68,0.911764706,0.028571429
0.832,3,2,31,68,0.911764706,0.028571429
0.833,3,2,31,68,0.911764706,0.028571429
0.834,3,1,31,69,0.911764706,0.014285714
0.835,3,1,31,69,0.911764706,0.014285714
0.836,3,1,31,69,0.911764706,0.014285714
0.837,3,1,31,69,0.911764706,0.014285714
0.838,3,1,31,69,0.911764706,0.014285714
0.839,3,1,31,69,0.911764706,0.014285714
0.84,3,1,31,69,0.911764706,0.014285714
0.841,3,1,31,69,0.911764706,0.014285714
0.842,3,1,31,69,0.911764706,0.014285714
0.843,3,1,31,69,0.911764706,0.014285714
0.844,3,1,31,69,0.911764706,0.014285714
0.845,3,1,31,69,0.911764706,0.014285714
0.846,3,1,31,69,0.911764706,0.014285714
0.847,3,1,31,69,0.911764706,0.014285714
0.848,3,1,31,69,0.911764706,0.014285714
0.849,3,1,31,69,0.911764706,0.014285714
0.85,3,1,31,69,0.911764706,0.014285714
0.851,3,1,31,69,0.911764706,0.014285714
0.852,3,1,31,69,0.911764706,0.014285714
0.853,3,1,31,69,0.911764706,0.014285714
0.854,3,1,31,69,0.911764706,0.014285714
0.855,3,1,31,69,0.911764706,0.014285714
0.856,3,1,31,69,0.911764706,0.014285714
0.857,3,1,31,69,0.911764706,0.014285714
0.858,3,1,31,69,0.911764706,0.014285714
0.859,3,1,31,69,0.911764706,0.014285714
0.86,3,1,31,69,0.911764706,0.014285714
0.861,3,1,31,69,0.911764706,0.014285714
0.862,3,1,31,69,0.911764706,0.014285714
0.863,3,1,31,69,0.911764706,0.014285714
0.864,3,1,31,69,0.911764706,0.014285714
0.865,3,1,31,69,0.911764706,0.014285714
0.866,3,1,31,69,0.911764706,0.014285714
0.867,3,1,31,69,0.911764706,0.014285714
0.868,3,1,31,69,0.911764706,0.014285714
0.869,3,1,31,69,0.911764706,0.014285714
0.87,3,1,31,69,0.911764706,0.014285714
0.871,3,1,31,69,0.911764706,0.014285714
0.872,3,1,31,69,0.911764706,0.014285714
0.873,3,1,31,69,0.911764706,0.014285714
0.874,3,1,31,69,0.911764706,0.014285714
0.875,3,1,31,69,0.911764706,0.014285714
0.876,3,1,31,69,0.911764706,0.014285714
0.877,3,1,31,69,0.911764706,0.014285714
0.878,3,1,31,69,0.911764706,0.014285714
0.879,3,1,31,69,0.911764706,0.014285714
0.88,3,1,31,69,0.911764706,0.014285714
0.881,3,1,31,69,0.911764706,0.014285714
0.882,3,1,31,69,0.911764706,0.014285714
0.883,3,1,31,69,0.911764706,0.014285714
0.884,3,1,31,69,0.911764706,0.014285714
0.885,3,1,31,69,0.911764706,0.014285714
0.886,3,1,31,69,0.911764706,0.014285714
0.887,3,1,31,69,0.911764706,0.014285714
0.888,3,1,31,69,0.911764706,0.014285714
0.889,3,0,31,70,0.911764706,0
0.89,2,0,32,70,0.941176471,0
0.891,2,0,32,70,0.941176471,0
0.892,2,0,32,70,0.941176471,0
0.893,2,0,32,70,0.941176471,0
0.894,2,0,32,70,0.941176471,0
0.895,2,0,32,70,0.941176471,0
0.896,2,0,32,70,0.941176471,0
0.897,2,0,32,70,0.941176471,0
0.898,2,0,32,70,0.941176471,0
0.899,2,0,32,70,0.941176471,0
0.9,2,0,32,70,0.941176471,0
0.901,2,0,32,70,0.941176471,0
0.902,2,0,32,70,0.941176471,0
0.903,2,0,32,70,0.941176471,0
0.904,2,0,32,70,0.941176471,0
0.905,2,0,32,70,0.941176471,0
0.906,2,0,32,70,0.941176471,0
0.907,2,0,32,70,0.941176471,0
0.908,2,0,32,70,0.941176471,0
0.909,2,0,32,70,0.941176471,0
0.91,2,0,32,70,0.941176471,0
0.911,1,0,33,70,0.970588235,0
0.912,1,0,33,70,0.970588235,0
0.913,1,0,33,70,0.970588235,0
0.914,1,0,33,70,0.970588235,0
0.915,1,0,33,70,0.970588235,0
0.916,1,0,33,70,0.970588235,0
0.917,1,0,33,70,0.970588235,0
0.918,1,0,33,70,0.970588235,0
0.919,1,0,33,70,0.970588235,0
0.92,1,0,33,70,0.970588235,0
0.921,1,0,33,70,0.970588235,0
0.922,1,0,33,70,0.970588235,0
0.923,1,0,33,70,0.970588235,0
0.924,1,0,33,70,0.970588235,0
0.925,1,0,33,70,0.970588235,0
0.926,1,0,33,70,0.970588235,0
0.927,0,0,34,70,1,0
0.928,0,0,34,70,1,0
0.929,0,0,34,70,1,0
0.93,0,0,34,70,1,0
0.931,0,0,34,70,1,0
0.932,0,0,34,70,1,0
0.933,0,0,34,70,1,0
0.934,0,0,34,70,1,0
0.935,0,0,34,70,1,0
0.936,0,0,34,70,1,0
0.937,0,0,34,70,1,0
0.938,0,0,34,70,1,0
0.939,0,0,34,70,1,0
0.94,0,0,34,70,1,0
0.941,0,0,34,70,1,0
0.942,0,0,34,70,1,0
0.943,0,0,34,70,1,0
0.944,0,0,34,70,1,0
0.945,0,0,34,70,1,0
0.946,0,0,34,70,1,0
0.947,0,0,34,70,1,0
0.948,0,0,34,70,1,0
0.949,0,0,34,70,1,0
0.95,0,0,34,70,1,0
0.951,0,0,34,70,1,0
0.952,0,0,34,70,1,0
0.953,0,0,34,70,1,0
0.954,0,0,34,70,1,0
0.955,0,0,34,70,1,0
0.956,0,0,34,70,1,0
0.957,0,0,34,70,1,0
0.958,0,0,34,70,1,0
0.959,0,0,34,70,1,0
0.96,0,0,34,70,1,0
0.961,0,0,34,70,1,0
0.962,0,0,34,70,1,0
0.963,0,0,34,70,1,0
0.964,0,0,34,70,1,0
0.965,0,0,34,70,1,0
0.966,0,0,34,70,1,0
0.967,0,0,34,70,1,0
0.968,0,0,34,70,1,0
0.969,0,0,34,70,1,0
0.97,0,0,34,70,1,0
0.971,0,0,34,70,1,0
0.972,0,0,34,70,1,0
0.973,0,0,34,70,1,0
0.974,0,0,34,70,1,0
0.975,0,0,34,70,1,0
0.976,0,0,34,70,1,0
0.977,0,0,34,70,1,0
0.978,0,0,34,70,1,0
0.979,0,0,34,70,1,0
0.98,0,0,34,70,1,0
0.981,0,0,34,70,1,0
0.982,0,0,34,70,1,0
0.983,0,0,34,70,1,0
0.984,0,0,34,70,1,0
0.985,0,0,34,70,1,0
0.986,0,0,34,70,1,0
0.987,0,0,34,70,1,0
0.988,0,0,34,70,1,0
0.989,0,0,34,70,1,0
0.99,0,0,34,70,1,0
0.991,0,0,34,70,1,0
0.992,0,0,34,70,1,0
0.993,0,0,34,70,1,0
0.994,0,0,34,70,1,0
0.995,0,0,34,70,1,0
0.996,0,0,34,70,1,0
0.997,0,0,34,70,1,0
0.998,0,0,34,70,1,0
0.999,0,0,34,70,1,0
1,0,0,34,70,1,0
